key_mlbam,full_name,name_no_accent,birth_date,pro_played_first,fg_link,bbref_register_link
612792,Jesus Castillo,Jesus Castillo,1995-08-27,2012,http://www.fangraphs.com/statss.aspx?playerid=NA,https://www.baseball-reference.com/register/player.fcgi?id=castil005jes
676108,LG Castillo,LG Castillo,1999-07-18,2017,http://www.fangraphs.com/statss.aspx?playerid=NA,https://www.baseball-reference.com/register/player.fcgi?id=castil000lg-
622379,Luis Castillo,Luis Castillo,1995-03-10,2012,http://www.fangraphs.com/statss.aspx?playerid=NA,https://www.baseball-reference.com/register/player.fcgi?id=castil014lui
622491,Luis Castillo,Luis Castillo,1992-12-12,2012,http://www.fangraphs.com/statss.aspx?playerid=15689,https://www.baseball-reference.com/register/player.fcgi?id=castil013lui
666721,Maximo Castillo,Maximo Castillo,1999-05-04,2016,http://www.fangraphs.com/statss.aspx?playerid=NA,https://www.baseball-reference.com/register/player.fcgi?id=castil000max
665940,Moises Castillo,Moises Castillo,1999-07-14,2016,http://www.fangraphs.com/statss.aspx?playerid=NA,https://www.baseball-reference.com/register/player.fcgi?id=castil000moi
678689,Neyfy Castillo,Neyfy Castillo,2001-03-02,2018,http://www.fangraphs.com/statss.aspx?playerid=NA,https://www.baseball-reference.com/register/player.fcgi?id=castil001ney
628329,Rusney Castillo,Rusney Castillo,1987-07-09,2008,http://www.fangraphs.com/statss.aspx?playerid=17016,https://www.baseball-reference.com/register/player.fcgi?id=castil000rus
682623,Starlyn Castillo,Starlyn Castillo,2002-02-24,2019,http://www.fangraphs.com/statss.aspx?playerid=NA,https://www.baseball-reference.com/register/player.fcgi?id=castil000sta
456078,Welington Castillo,Welington Castillo,1987-04-24,2006,http://www.fangraphs.com/statss.aspx?playerid=3256,https://www.baseball-reference.com/register/player.fcgi?id=castil001wel
621593,Anthony Castro,Anthony Castro,1995-04-13,2012,http://www.fangraphs.com/statss.aspx?playerid=NA,https://www.baseball-reference.com/register/player.fcgi?id=castro004ant
605612,Harold Castro,Harold Castro,1993-11-30,2011,http://www.fangraphs.com/statss.aspx?playerid=14691,https://www.baseball-reference.com/register/player.fcgi?id=castro000har
488771,Jason Castro,Jason Castro,1987-06-18,2008,http://www.fangraphs.com/statss.aspx?playerid=8722,https://www.baseball-reference.com/register/player.fcgi?id=castro001jas
665645,Kervin Castro,Kervin Castro,1999-02-07,2016,http://www.fangraphs.com/statss.aspx?playerid=NA,https://www.baseball-reference.com/register/player.fcgi?id=castro000ker
620449,Luis Castro,Luis Castro,1995-09-19,2013,http://www.fangraphs.com/statss.aspx?playerid=NA,https://www.baseball-reference.com/register/player.fcgi?id=castro004lui
612434,Miguel Castro,Miguel Castro,1994-12-24,2012,http://www.fangraphs.com/statss.aspx?playerid=15684,https://www.baseball-reference.com/register/player.fcgi?id=castro000mig
666801,Rodolfo Castro,Rodolfo Castro,1999-05-21,2016,http://www.fangraphs.com/statss.aspx?playerid=NA,https://www.baseball-reference.com/register/player.fcgi?id=castro001rod
516770,Starlin Castro,Starlin Castro,1990-03-24,2007,http://www.fangraphs.com/statss.aspx?playerid=4579,https://www.baseball-reference.com/register/player.fcgi?id=castro001sta
650489,Willi Castro,Willi Castro,1997-04-24,2014,http://www.fangraphs.com/statss.aspx?playerid=17338,https://www.baseball-reference.com/register/player.fcgi?id=castro003wil
669420,Tim Cate,Tim Cate,1997-09-30,2018,http://www.fangraphs.com/statss.aspx?playerid=NA,https://www.baseball-reference.com/register/player.fcgi?id=cate--000tim
686577,Keoni Cavaco,Keoni Cavaco,2001-06-02,2019,http://www.fangraphs.com/statss.aspx?playerid=NA,https://www.baseball-reference.com/register/player.fcgi?id=cavaco000keo
676917,Cade Cavalli,Cade Cavalli,1998-08-14,2021,http://www.fangraphs.com/statss.aspx?playerid=NA,https://www.baseball-reference.com/register/player.fcgi?id=cavall000cad
595909,Jake Cave,Jake Cave,1992-12-04,2011,http://www.fangraphs.com/statss.aspx?playerid=14477,https://www.baseball-reference.com/register/player.fcgi?id=cave--000jak
656302,Dylan Cease,Dylan Cease,1995-12-28,2015,http://www.fangraphs.com/statss.aspx?playerid=18525,https://www.baseball-reference.com/register/player.fcgi?id=cease-000dyl
668596,Yeremi Ceballos,Yeremi Ceballos,1998-12-21,2016,http://www.fangraphs.com/statss.aspx?playerid=NA,https://www.baseball-reference.com/register/player.fcgi?id=ceball000yer
660681,Leandro Cedeno,Leandro Cedeno,1998-08-22,2015,http://www.fangraphs.com/statss.aspx?playerid=NA,https://www.baseball-reference.com/register/player.fcgi?id=cedeno000lea
661411,Lorenzo Cedrola,Lorenzo Cedrola,1998-01-12,2015,http://www.fangraphs.com/statss.aspx?playerid=NA,https://www.baseball-reference.com/register/player.fcgi?id=cedrol000lor
667658,Moises Ceja,Moises Ceja,1995-08-17,2017,http://www.fangraphs.com/statss.aspx?playerid=NA,https://www.baseball-reference.com/register/player.fcgi?id=ceja--000moi
665482,Gilberto Celestino,Gilberto Celestino,1999-02-13,2016,http://www.fangraphs.com/statss.aspx?playerid=NA,https://www.baseball-reference.com/register/player.fcgi?id=celest000gil
518542,Juan Centeno,Juan Centeno,1989-11-16,2007,http://www.fangraphs.com/statss.aspx?playerid=7168,https://www.baseball-reference.com/register/player.fcgi?id=centen002jua
678323,Allan Cerda,Allan Cerda,1999-11-24,2018,http://www.fangraphs.com/statss.aspx?playerid=NA,https://www.baseball-reference.com/register/player.fcgi?id=cerda-001all
679326,Charlie Cerny,Charlie Cerny,1996-09-23,2018,http://www.fangraphs.com/statss.aspx?playerid=NA,https://www.baseball-reference.com/register/player.fcgi?id=cerny-002cha
548431,Martin Cervenka,Martin Cervenka,1992-08-03,2011,http://www.fangraphs.com/statss.aspx?playerid=NA,https://www.baseball-reference.com/register/player.fcgi?id=cerven000mar
666802,Joel Cesar,Joel Cesar,1996-01-26,2016,http://www.fangraphs.com/statss.aspx?playerid=NA,https://www.baseball-reference.com/register/player.fcgi?id=toribi001joe
570666,Luis Cessa,Luis Cessa,1992-04-25,2009,http://www.fangraphs.com/statss.aspx?playerid=13345,https://www.baseball-reference.com/register/player.fcgi?id=cessa-001lui
468504,Jhoulys Chacin,Jhoulys Chacin,1988-01-07,2006,http://www.fangraphs.com/statss.aspx?playerid=2608,https://www.baseball-reference.com/register/player.fcgi?id=chacin001jho
605177,Andrew Chafin,Andrew Chafin,1990-06-17,2011,http://www.fangraphs.com/statss.aspx?playerid=12988,https://www.baseball-reference.com/register/player.fcgi?id=chafin000and
663793,Dakota Chalmers,Dakota Chalmers,1996-10-08,2015,http://www.fangraphs.com/statss.aspx?playerid=NA,https://www.baseball-reference.com/register/player.fcgi?id=chalme000dak
672896,Wladimir Chalo,Wladimir Chalo,2000-04-21,2017,http://www.fangraphs.com/statss.aspx?playerid=NA,https://www.baseball-reference.com/register/player.fcgi?id=chalo-000wla
688632,Matt Chamberlain,Matt Chamberlain,1998-10-31,2021,http://www.fangraphs.com/statss.aspx?playerid=NA,https://www.baseball-reference.com/register/player.fcgi?id=chambe003mat
493288,Chih-Yao Chan,Chih-Yao Chan,1983-01-02,2009,http://www.fangraphs.com/statss.aspx?playerid=NA,https://www.baseball-reference.com/register/player.fcgi?id=zhan--000zhi
665040,Sean Chandler,Sean Chandler,1997-01-24,2018,http://www.fangraphs.com/statss.aspx?playerid=NA,https://www.baseball-reference.com/register/player.fcgi?id=chandl000sea
627382,Cheng Wei Chang,Cheng Wei Chang,1986-08-05,2010,http://www.fangraphs.com/statss.aspx?playerid=NA,https://www.baseball-reference.com/register/player.fcgi?id=zhang-002zhe
674232,Chih Hao Chang,Chih Hao Chang,1987-05-15,2010,http://www.fangraphs.com/statss.aspx?playerid=NA,https://www.baseball-reference.com/register/player.fcgi?id=zhang-001zhi
673485,See-hwan Chang,See-hwan Chang,1987-11-01,2007,http://www.fangraphs.com/statss.aspx?playerid=NA,https://www.baseball-reference.com/register/player.fcgi?id=jang--000hyo
628355,Won-jun Chang,Won-jun Chang,1985-07-31,2004,http://www.fangraphs.com/statss.aspx?playerid=NA,https://www.baseball-reference.com/register/player.fcgi?id=chang-000won
644374,Yu Chang,Yu Chang,1995-08-18,2014,http://www.fangraphs.com/statss.aspx?playerid=14773,https://www.baseball-reference.com/register/player.fcgi?id=chang-000yu-
665953,Andres Chaparro,Andres Chaparro,1999-05-04,2016,http://www.fangraphs.com/statss.aspx?playerid=NA,https://www.baseball-reference.com/register/player.fcgi?id=chapar000and
547973,Aroldis Chapman,Aroldis Chapman,1988-02-28,2005,http://www.fangraphs.com/statss.aspx?playerid=10233,https://www.baseball-reference.com/register/player.fcgi?id=chapma001aro
656305,Matt Chapman,Matt Chapman,1993-04-28,2014,http://www.fangraphs.com/statss.aspx?playerid=16505,https://www.baseball-reference.com/register/player.fcgi?id=chapma000mat
641453,C. J. Chatham,C. J. Chatham,1994-12-22,2016,http://www.fangraphs.com/statss.aspx?playerid=NA,https://www.baseball-reference.com/register/player.fcgi?id=chatha000cj-
543022,Tyler Chatwood,Tyler Chatwood,1989-12-16,2008,http://www.fangraphs.com/statss.aspx?playerid=4338,https://www.baseball-reference.com/register/player.fcgi?id=chatwo001tyl
669413,Frainyer Chavez,Frainyer Chavez,1999-05-24,2018,http://www.fangraphs.com/statss.aspx?playerid=NA,https://www.baseball-reference.com/register/player.fcgi?id=chavez004fra
445926,Jesse Chavez,Jesse Chavez,1983-08-21,2003,http://www.fangraphs.com/statss.aspx?playerid=5448,https://www.baseball-reference.com/register/player.fcgi?id=chavez001jes
622700,Jose Chavez,Jose Chavez,1995-08-05,2012,http://www.fangraphs.com/statss.aspx?playerid=NA,https://www.baseball-reference.com/register/player.fcgi?id=chavez009jos
656308,Michael Chavis,Michael Chavis,1995-08-11,2014,http://www.fangraphs.com/statss.aspx?playerid=17321,https://www.baseball-reference.com/register/player.fcgi?id=chavis000mic
544515,Chia Chu Chen,Chia Chu Chen,1989-04-07,2008,http://www.fangraphs.com/statss.aspx?playerid=NA,https://www.baseball-reference.com/register/player.fcgi?id=chen--003chi
544560,Chun-Hsiu Chen,Chun-Hsiu Chen,1988-11-01,2008,http://www.fangraphs.com/statss.aspx?playerid=NA,https://www.baseball-reference.com/register/player.fcgi?id=chen--001chu
526269,Hung Wen Chen,Hung Wen Chen,1986-02-03,2007,http://www.fangraphs.com/statss.aspx?playerid=NA,https://www.baseball-reference.com/register/player.fcgi?id=chen--001hun
596874,Pin Chieh Chen,Pin Chieh Chen,1991-07-23,2010,http://www.fangraphs.com/statss.aspx?playerid=NA,https://www.baseball-reference.com/register/player.fcgi?id=chen--001pin
691283,Sheng-Ping Chen,Sheng-Ping Chen,2000-10-27,2021,http://www.fangraphs.com/statss.aspx?playerid=NA,https://www.baseball-reference.com/register/player.fcgi?id=chen--000she
612672,Wei-Yin Chen,Wei-Yin Chen,1985-07-21,2005,http://www.fangraphs.com/statss.aspx?playerid=13071,https://www.baseball-reference.com/register/player.fcgi?id=chen--001wei
472594,Yung Chi Chen,Yung Chi Chen,1983-07-13,2004,http://www.fangraphs.com/statss.aspx?playerid=NA,https://www.baseball-reference.com/register/player.fcgi?id=chen--001yun
547872,Kai Wen Cheng,Kai Wen Cheng,1988-07-26,2009,http://www.fangraphs.com/statss.aspx?playerid=NA,https://www.baseball-reference.com/register/player.fcgi?id=cheng-001kai
663506,Yaya Chentouf,Yaya Chentouf,1997-06-18,2018,http://www.fangraphs.com/statss.aspx?playerid=NA,https://www.baseball-reference.com/register/player.fcgi?id=chento000yay
677012,Jonathan Cheshire,Jonathan Cheshire,1994-11-15,2017,http://www.fangraphs.com/statss.aspx?playerid=NA,https://www.baseball-reference.com/register/player.fcgi?id=cheshi000jon
656309,Carl Chester,Carl Chester,1995-12-12,2017,http://www.fangraphs.com/statss.aspx?playerid=NA,https://www.baseball-reference.com/register/player.fcgi?id=cheste000car
686537,Luke Chevalier,Luke Chevalier,1996-03-01,2019,http://www.fangraphs.com/statss.aspx?playerid=NA,https://www.baseball-reference.com/register/player.fcgi?id=cheval000luk
499614,Chih Hsien Chiang,Chih Hsien Chiang,1988-02-21,2006,http://www.fangraphs.com/statss.aspx?playerid=NA,https://www.baseball-reference.com/register/player.fcgi?id=chiang001chi
546992,Chris Chinea,Chris Chinea,1994-05-03,2015,http://www.fangraphs.com/statss.aspx?playerid=NA,https://www.baseball-reference.com/register/player.fcgi?id=chinea000chr
687852,Zac Ching,Zac Ching,1997-05-29,2019,http://www.fangraphs.com/statss.aspx?playerid=NA,https://www.baseball-reference.com/register/player.fcgi?id=ching-000zac
666785,Harold Chirino,Harold Chirino,1998-01-12,2016,http://www.fangraphs.com/statss.aspx?playerid=NA,https://www.baseball-reference.com/register/player.fcgi?id=chirin000har
455139,Robinson Chirinos,Robinson Chirinos,1984-06-05,2001,http://www.fangraphs.com/statss.aspx?playerid=3142,https://www.baseball-reference.com/register/player.fcgi?id=chirin001rob
665862,Jazz Chisholm,Jazz Chisholm,1998-02-01,2016,http://www.fangraphs.com/statss.aspx?playerid=NA,https://www.baseball-reference.com/register/player.fcgi?id=chisho000jas
683425,Hyun-il Choi,Hyun-il Choi,2000-05-27,2019,http://www.fangraphs.com/statss.aspx?playerid=NA,https://www.baseball-reference.com/register/player.fcgi?id=choi--003hyu
547948,Jeong Choi,Jeong Choi,1987-02-28,2005,http://www.fangraphs.com/statss.aspx?playerid=NA,https://www.baseball-reference.com/register/player.fcgi?id=choi--000jeo
596847,Ji-Man Choi,Ji-Man Choi,1991-05-19,2010,http://www.fangraphs.com/statss.aspx?playerid=5452,https://www.baseball-reference.com/register/player.fcgi?id=choi--001ji-
617241,Hisayoshi Chono,Hisayoshi Chono,1984-12-06,2010,http://www.fangraphs.com/statss.aspx?playerid=NA,https://www.baseball-reference.com/register/player.fcgi?id=chono-001his
692731,Jae-hyun Choo,Jae-hyun Choo,1999-02-22,2019,http://www.fangraphs.com/statss.aspx?playerid=NA,https://www.baseball-reference.com/register/player.fcgi?id=choo--000jae
425783,Shin-Soo Choo,Shin-Soo Choo,1982-07-13,2001,http://www.fangraphs.com/statss.aspx?playerid=3174,https://www.baseball-reference.com/register/player.fcgi?id=choo--001shi
547897,Szu Chi Chou,Szu Chi Chou,1981-10-26,2005,http://www.fangraphs.com/statss.aspx?playerid=NA,https://www.baseball-reference.com/register/player.fcgi?id=zhou--000si-
643256,Adam Cimber,Adam Cimber,1990-08-15,2013,http://www.fangraphs.com/statss.aspx?playerid=15288,https://www.baseball-reference.com/register/player.fcgi?id=cimber000ada
676857,Jancarlos Cintron,Jancarlos Cintron,1994-12-01,2017,http://www.fangraphs.com/statss.aspx?playerid=NA,https://www.baseball-reference.com/register/player.fcgi?id=cintro001jan
681832,Arbert Cipion,Arbert Cipion,2000-05-09,2018,http://www.fangraphs.com/statss.aspx?playerid=NA,https://www.baseball-reference.com/register/player.fcgi?id=cipion000arb
518553,Steve Cishek,Steve Cishek,1986-06-18,2007,http://www.fangraphs.com/statss.aspx?playerid=6483,https://www.baseball-reference.com/register/player.fcgi?id=cishek001ste
542585,Jose Cisnero,Jose Cisnero,1989-04-11,2008,http://www.fangraphs.com/statss.aspx?playerid=6399,https://www.baseball-reference.com/register/player.fcgi?id=cisner002jos
663923,Brendt Citta,Brendt Citta,1996-07-12,2018,http://www.fangraphs.com/statss.aspx?playerid=NA,https://www.baseball-reference.com/register/player.fcgi?id=citta-000bre
650644,Aaron Civale,Aaron Civale,1995-06-12,2016,http://www.fangraphs.com/statss.aspx?playerid=19479,https://www.baseball-reference.com/register/player.fcgi?id=civale000aar
641457,Bailey Clark,Bailey Clark,1994-12-03,2016,http://www.fangraphs.com/statss.aspx?playerid=NA,https://www.baseball-reference.com/register/player.fcgi?id=clark-002bai
671287,Philip Clarke,Philip Clarke,1998-03-24,2019,http://www.fangraphs.com/statss.aspx?playerid=NA,https://www.baseball-reference.com/register/player.fcgi?id=clarke000phi
664199,Taylor Clarke,Taylor Clarke,1993-05-13,2015,http://www.fangraphs.com/statss.aspx?playerid=17611,https://www.baseball-reference.com/register/player.fcgi?id=clarke000tay
624420,Ian Clarkin,Ian Clarkin,1995-02-14,2013,http://www.fangraphs.com/statss.aspx?playerid=NA,https://www.baseball-reference.com/register/player.fcgi?id=clarki000ian
661403,Emmanuel Clase,Emmanuel Clase,1998-03-18,2015,http://www.fangraphs.com/statss.aspx?playerid=21032,https://www.baseball-reference.com/register/player.fcgi?id=clase-000emm
592222,Alex Claudio,Alex Claudio,1992-01-31,2010,http://www.fangraphs.com/statss.aspx?playerid=12890,https://www.baseball-reference.com/register/player.fcgi?id=claudi001ale
621348,Sam Clay,Sam Clay,1993-06-21,2014,http://www.fangraphs.com/statss.aspx?playerid=NA,https://www.baseball-reference.com/register/player.fcgi?id=clay--000sam
664076,Garrett Cleavinger,Garrett Cleavinger,1994-04-23,2015,http://www.fangraphs.com/statss.aspx?playerid=NA,https://www.baseball-reference.com/register/player.fcgi?id=cleavi000gar
665019,Kody Clemens,Kody Clemens,1996-05-15,2018,http://www.fangraphs.com/statss.aspx?playerid=NA,https://www.baseball-reference.com/register/player.fcgi?id=clemen000kod
664498,Taylor Clemensia,Taylor Clemensia,1997-02-20,2013,http://www.fangraphs.com/statss.aspx?playerid=NA,https://www.baseball-reference.com/register/player.fcgi?id=clemen000tay
676391,Ernie Clement,Ernie Clement,1996-03-22,2017,http://www.fangraphs.com/statss.aspx?playerid=NA,https://www.baseball-reference.com/register/player.fcgi?id=clemen000ern
649955,Hendrik Clementina,Hendrik Clementina,1997-06-17,2014,http://www.fangraphs.com/statss.aspx?playerid=NA,https://www.baseball-reference.com/register/player.fcgi?id=clemen000hen
669734,Dakody Clemmer,Dakody Clemmer,1996-01-19,2016,http://www.fangraphs.com/statss.aspx?playerid=NA,https://www.baseball-reference.com/register/player.fcgi?id=clemme000dak
